Date,price
2023-02-15 15:20:40.032295,41783.9
2023-02-15 15:20:50.168744,41795.45
2023-02-15 15:21:00.285164,41761.95
2023-02-15 15:21:10.422353,41775.9
2023-02-15 15:21:20.555064,41776.9
2023-02-15 15:21:30.700114,41778.4
2023-02-15 15:21:40.818196,41781.15
2023-02-15 15:21:50.960786,41786.05
2023-02-15 15:22:01.094280,41785.1
2023-02-15 15:22:11.219621,41781.7
2023-02-15 15:22:21.356980,41787.15
2023-02-15 15:22:31.486551,41780.8
2023-02-15 15:22:41.598395,41776.4
2023-02-15 15:22:51.737653,41777.55
2023-02-15 15:23:01.871119,41782.7
2023-02-15 15:23:11.995565,41771.75
2023-02-15 15:23:22.123050,41780.95
2023-02-15 15:23:32.257645,41780.9
2023-02-15 15:23:42.385427,41779.15
2023-02-15 15:23:52.493496,41782.35
2023-02-15 15:24:02.609546,41778.6
2023-02-15 15:24:12.762460,41778.0
2023-02-15 15:24:22.903810,41779.35
2023-02-15 15:24:33.029158,41783.75
2023-02-15 15:24:43.155829,41779.5
2023-02-15 15:24:53.286302,41782.2
2023-02-15 15:25:03.401572,41785.2
2023-02-15 15:25:13.545079,41786.3
2023-02-15 15:25:23.666772,41778.8
2023-02-15 15:25:33.814537,41780.35
2023-02-15 15:25:43.950955,41769.4
2023-02-15 15:25:54.081219,41774.4
2023-02-15 15:26:04.182068,41770.9
2023-02-15 15:26:14.299199,41770.1
2023-02-15 15:26:24.420595,41766.25
2023-02-15 15:26:34.538539,41766.65
2023-02-15 15:26:44.682320,41767.15
2023-02-15 15:26:54.819698,41771.85
2023-02-15 15:27:04.940594,41772.45
2023-02-15 15:27:15.065010,41770.3
2023-02-15 15:27:25.197254,41771.05
